date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
8/9/2024,24,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,10.44,20.62,76,FALSE,FALSE,Sunny
8/9/2024,9,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.26,10.77,122,FALSE,FALSE,Sunny
8/9/2024,3,Cafe,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.46,4.97,201,FALSE,FALSE,Cloudy
8/9/2024,20,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,26.33,44.81,95,FALSE,FALSE,Sunny
8/9/2024,20,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.04,4.2,548,FALSE,FALSE,Sunny
8/9/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.72,24.81,86,TRUE,FALSE,Sunny
8/9/2024,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.8,1.56,296,TRUE,FALSE,Rainy
8/9/2024,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.56,32.15,33,FALSE,FALSE,Sunny
8/9/2024,26,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.86,7.87,242,FALSE,FALSE,Sunny
8/9/2024,12,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,31.95,42.99,71,FALSE,FALSE,Sunny
8/9/2024,1,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.97,7.53,110,FALSE,FALSE,Cloudy
8/9/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.33,29.07,0,FALSE,FALSE,Rainy
8/9/2024,15,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.24,8.85,395,FALSE,FALSE,Cloudy
8/9/2024,40,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.32,2.68,481,FALSE,FALSE,Rainy
8/9/2024,32,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,39.07,81.54,108,FALSE,FALSE,Cloudy
8/9/2024,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.14,24.4,65,FALSE,FALSE,Cloudy
8/9/2024,3,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.2,7,297,FALSE,FALSE,Cloudy
8/9/2024,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.61,10.14,199,FALSE,FALSE,Sunny
8/9/2024,17,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.94,2.81,276,FALSE,FALSE,Cloudy
8/9/2024,17,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.05,6.92,185,FALSE,FALSE,Sunny
8/9/2024,17,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.21,2.64,275,FALSE,FALSE,Rainy
8/9/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.62,15.37,172,TRUE,FALSE,Rainy
8/9/2024,10,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.99,7.52,264,FALSE,FALSE,Rainy
8/9/2024,33,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.49,5.51,323,TRUE,FALSE,Sunny
8/9/2024,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.93,14.32,278,FALSE,FALSE,Cloudy
8/9/2024,47,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.91,2.83,555,FALSE,FALSE,Sunny
8/9/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.31,31.18,62,FALSE,FALSE,Sunny
8/9/2024,24,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.66,4.04,436,FALSE,FALSE,Sunny
8/9/2024,14,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.69,3.07,414,FALSE,FALSE,Cloudy
8/10/2024,8,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.53,11.52,224,FALSE,FALSE,Rainy
8/10/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.19,25.29,0,FALSE,FALSE,Cloudy
8/10/2024,42,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.64,25.18,173,FALSE,FALSE,Cloudy
8/10/2024,47,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.52,2.37,1352,TRUE,TRUE,Sunny
8/10/2024,30,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.76,16.18,113,FALSE,FALSE,Rainy
8/10/2024,48,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,16.5,22.73,165,FALSE,FALSE,Rainy
8/10/2024,41,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.15,2.99,493,FALSE,FALSE,Cloudy
8/10/2024,13,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.84,8.22,319,FALSE,FALSE,Sunny
8/10/2024,28,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,6.89,7.39,252,FALSE,FALSE,Rainy
8/10/2024,13,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.73,5.4,823,TRUE,TRUE,Cloudy
8/10/2024,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.19,7.49,820,TRUE,FALSE,Sunny
8/10/2024,21,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.86,3.79,452,TRUE,FALSE,Rainy
8/10/2024,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,24.22,40.19,266,FALSE,TRUE,Cloudy
8/10/2024,49,Kopitiam,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.14,2.57,640,FALSE,TRUE,Rainy
8/10/2024,41,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,27.54,30.88,197,TRUE,FALSE,Rainy
8/10/2024,6,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,43.18,51.52,250,FALSE,FALSE,Rainy
8/10/2024,35,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.28,6.83,170,FALSE,FALSE,Cloudy
8/10/2024,1,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,17.36,27.33,174,FALSE,FALSE,Sunny
8/10/2024,29,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.04,2.28,635,FALSE,TRUE,Rainy
8/10/2024,39,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,25.52,35.37,332,FALSE,FALSE,Sunny
8/10/2024,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.57,7.4,474,FALSE,FALSE,Cloudy
8/10/2024,14,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.77,6.59,603,TRUE,FALSE,Rainy
8/10/2024,32,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,47.33,57.9,248,FALSE,FALSE,Cloudy
8/10/2024,11,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.42,7.58,486,FALSE,FALSE,Sunny
8/10/2024,35,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.47,8.84,441,FALSE,FALSE,Sunny
8/10/2024,39,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.62,22.95,93,FALSE,FALSE,Sunny
8/11/2024,3,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.92,10.42,506,FALSE,FALSE,Rainy
8/11/2024,25,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,47.49,58.36,37,FALSE,FALSE,Sunny
8/11/2024,28,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,48.44,61.58,0,FALSE,FALSE,Cloudy
8/11/2024,49,Kopitiam,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.84,8.3,174,FALSE,FALSE,Rainy
8/11/2024,23,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.56,25.39,121,FALSE,FALSE,Sunny
8/11/2024,25,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,6.28,6.35,528,FALSE,FALSE,Sunny
8/11/2024,13,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.2,4.2,823,TRUE,FALSE,Sunny
8/11/2024,33,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.96,9.18,316,FALSE,FALSE,Cloudy
8/11/2024,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.83,2.33,449,FALSE,FALSE,Sunny
8/11/2024,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.51,7.27,731,FALSE,FALSE,Sunny
8/11/2024,9,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.03,21.17,0,FALSE,FALSE,Cloudy
8/11/2024,9,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.75,11.95,393,FALSE,FALSE,Sunny
8/11/2024,20,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.78,13.98,380,FALSE,FALSE,Cloudy
8/11/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.87,25.84,130,FALSE,FALSE,Cloudy
8/11/2024,26,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.15,5.49,513,FALSE,TRUE,Sunny
8/11/2024,30,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.97,8.1,216,FALSE,FALSE,Sunny
8/11/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.02,30.74,0,FALSE,FALSE,Sunny
8/11/2024,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.08,6.67,908,TRUE,FALSE,Cloudy
8/11/2024,47,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.45,2.93,587,FALSE,FALSE,Cloudy
8/11/2024,10,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,47.51,56.15,182,FALSE,FALSE,Sunny
8/11/2024,14,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.07,2.92,749,FALSE,FALSE,Sunny
8/11/2024,8,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,24.76,45.65,326,FALSE,FALSE,Cloudy
8/11/2024,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,30.07,37.42,322,TRUE,FALSE,Cloudy
8/11/2024,28,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.69,15.32,286,FALSE,FALSE,Cloudy
8/12/2024,41,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,32.23,38.63,133,FALSE,FALSE,Cloudy
8/12/2024,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.92,7.15,537,FALSE,FALSE,Sunny
8/12/2024,40,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,18.42,31.6,69,FALSE,FALSE,Sunny
8/12/2024,45,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.09,1.75,990,TRUE,FALSE,Cloudy
8/12/2024,31,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.28,16.23,298,FALSE,FALSE,Sunny
8/12/2024,29,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,10.16,14.11,179,TRUE,FALSE,Sunny
8/12/2024,24,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.09,11.68,0,FALSE,FALSE,Sunny
8/12/2024,41,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.45,5.34,322,FALSE,FALSE,Sunny
8/12/2024,25,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.83,7.2,319,FALSE,FALSE,Cloudy
8/12/2024,10,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,38.77,79.14,120,FALSE,FALSE,Cloudy
8/12/2024,46,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,19.95,45.16,66,FALSE,FALSE,Sunny
8/12/2024,42,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.26,27.11,199,FALSE,FALSE,Rainy
8/12/2024,41,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.15,3.79,392,FALSE,FALSE,Sunny
8/12/2024,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.04,2.3,520,FALSE,FALSE,Cloudy
8/12/2024,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.96,2.23,383,FALSE,FALSE,Sunny
8/12/2024,3,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,36.63,48.82,0,FALSE,FALSE,Sunny
8/12/2024,9,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,25.49,29.19,421,TRUE,FALSE,Sunny
8/12/2024,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.01,9.07,556,TRUE,FALSE,Rainy
8/12/2024,3,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,34.03,50.63,46,FALSE,FALSE,Rainy
8/12/2024,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,31.34,48.79,158,FALSE,FALSE,Sunny
8/12/2024,11,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.78,9.62,208,FALSE,FALSE,Sunny
8/12/2024,39,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.21,3.75,567,TRUE,FALSE,Sunny
8/12/2024,1,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.54,6.13,599,TRUE,FALSE,Cloudy
8/12/2024,3,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.2,4.68,214,FALSE,FALSE,Cloudy
8/12/2024,11,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.31,3.07,540,FALSE,FALSE,Sunny
8/12/2024,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.77,12.77,343,TRUE,FALSE,Cloudy
8/12/2024,10,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,39.34,57.33,217,FALSE,FALSE,Rainy
8/12/2024,35,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.14,3.24,372,FALSE,FALSE,Sunny
8/12/2024,6,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,43.74,75.57,114,FALSE,FALSE,Sunny
8/12/2024,39,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.23,14.79,254,FALSE,FALSE,Rainy
8/12/2024,25,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,40.58,64.54,9,FALSE,FALSE,Cloudy
8/13/2024,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.05,12.63,33,FALSE,FALSE,Cloudy
8/13/2024,34,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,15.86,24.7,159,FALSE,FALSE,Sunny
8/13/2024,19,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.12,11.62,156,FALSE,FALSE,Cloudy
8/13/2024,23,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,46.02,57.06,137,FALSE,FALSE,Rainy
8/13/2024,24,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,11.88,20.7,111,FALSE,FALSE,Sunny
8/13/2024,8,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.79,3.72,419,FALSE,FALSE,Rainy
8/13/2024,26,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.07,6.57,363,FALSE,TRUE,Cloudy
8/13/2024,24,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,10.73,16,267,TRUE,FALSE,Sunny
8/13/2024,41,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,29.13,21.53,370,TRUE,FALSE,Cloudy
8/13/2024,4,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,8.31,10,79,FALSE,TRUE,Rainy
8/13/2024,28,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,42.18,64.71,0,FALSE,FALSE,Rainy
8/13/2024,48,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.06,9.2,185,FALSE,FALSE,Sunny
8/13/2024,30,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.46,44.35,47,FALSE,FALSE,Rainy
8/13/2024,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.96,2.62,485,FALSE,FALSE,Sunny
8/13/2024,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.85,9.14,225,FALSE,FALSE,Sunny
8/13/2024,41,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.6,15.99,77,TRUE,FALSE,Sunny
8/13/2024,1,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.96,7.47,163,FALSE,FALSE,Cloudy
8/13/2024,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,20.6,39.88,233,FALSE,FALSE,Cloudy
8/13/2024,39,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,29.09,48.46,97,FALSE,FALSE,Cloudy
8/13/2024,21,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.03,16.99,96,TRUE,FALSE,Cloudy
8/13/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.03,24.52,265,FALSE,FALSE,Sunny
8/13/2024,22,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.03,2.47,286,FALSE,FALSE,Sunny
8/13/2024,47,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.71,9.89,456,TRUE,FALSE,Cloudy
8/13/2024,5,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.52,3.99,402,FALSE,FALSE,Sunny
8/13/2024,21,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.9,4.51,474,FALSE,FALSE,Cloudy
8/13/2024,33,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,8.15,8.3,310,FALSE,FALSE,Sunny
8/13/2024,28,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,45.75,63.79,0,FALSE,FALSE,Rainy
8/13/2024,13,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.7,1.92,899,TRUE,FALSE,Sunny
8/13/2024,14,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,18.25,26.05,277,FALSE,FALSE,Rainy
8/13/2024,21,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.44,11.99,408,FALSE,FALSE,Sunny
8/13/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.65,3.36,54,FALSE,FALSE,Rainy
8/13/2024,43,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.3,4.46,458,FALSE,FALSE,Cloudy
8/13/2024,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.97,2.87,336,FALSE,TRUE,Cloudy
8/13/2024,43,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.98,4.31,413,FALSE,FALSE,Rainy
8/13/2024,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.75,8.31,116,FALSE,FALSE,Sunny
8/13/2024,11,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.78,17.45,137,FALSE,FALSE,Rainy
8/13/2024,9,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.76,4.7,430,FALSE,FALSE,Rainy
8/14/2024,13,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.19,8.17,229,FALSE,FALSE,Cloudy
8/14/2024,45,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.2,2.07,886,TRUE,FALSE,Cloudy
8/14/2024,22,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.65,2.42,376,FALSE,FALSE,Cloudy
8/14/2024,43,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.92,10.18,791,TRUE,FALSE,Sunny
8/14/2024,33,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,33.34,44.26,188,FALSE,FALSE,Sunny
8/14/2024,13,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.1,8.68,58,FALSE,FALSE,Rainy
8/14/2024,17,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.46,1.7,711,TRUE,FALSE,Sunny
8/14/2024,41,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,26.57,42.82,99,FALSE,FALSE,Sunny
8/14/2024,46,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.05,10.74,225,FALSE,FALSE,Rainy
8/14/2024,29,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.83,2.75,344,FALSE,FALSE,Rainy
8/14/2024,43,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,26.17,55.21,10,FALSE,FALSE,Cloudy
8/14/2024,42,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,45.14,55.14,237,FALSE,FALSE,Sunny
8/14/2024,39,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,31.26,49.83,151,FALSE,FALSE,Cloudy
8/14/2024,21,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,8.75,22.91,46,FALSE,FALSE,Rainy
8/14/2024,39,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,28.2,53.27,133,FALSE,FALSE,Sunny
8/14/2024,22,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.03,2.24,339,FALSE,FALSE,Sunny
8/14/2024,19,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.25,11.26,88,FALSE,FALSE,Rainy
8/14/2024,19,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,13.11,27.24,108,FALSE,FALSE,Cloudy
8/14/2024,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.02,7.63,465,FALSE,TRUE,Sunny
8/14/2024,21,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.36,19.32,0,FALSE,FALSE,Sunny
8/14/2024,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.88,18.94,151,FALSE,FALSE,Cloudy
8/14/2024,33,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.5,4.54,377,FALSE,FALSE,Sunny
8/14/2024,15,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.66,11.35,25,FALSE,FALSE,Rainy
8/14/2024,35,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,11.48,15.32,221,FALSE,FALSE,Cloudy
8/14/2024,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.92,2.65,159,FALSE,FALSE,Sunny
